#file,rigging_db.csv
version,rev56
id,section,en,it,es,vanguard,victory,agamemnon,bounty,diana
1379,22-20 guns,FORE TOPMAST,Tye,ALBERETTO DI PARROCCHETTO — Tye/drizza del parrocchetto,,113,,4,,32.34,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Tye,,,400,450
1380,22-20 guns,FORE TOPMAST,Braces,ALBERETTO DI PARROCCHETTO — Bracci del parrocchetto,,113,,2.50,,20.21,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Braces,,,400,450
1381,22-20 guns,FORE TOPMAST,Lifts,ALBERETTO DI PARROCCHETTO — Amantigli del parrocchetto,,113,,3,,24.26,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Lifts,,,400,450
1382,22-20 guns,FORE TOPMAST,Clewlines,ALBERETTO DI PARROCCHETTO — Imbrogli del parrocchetto,,113,,2.50,,20.21,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Clewlines,,,400,450
1383,22-20 guns,FORE TOPMAST,Buntlines,ALBERETTO DI PARROCCHETTO — Caricaboline del parrocchetto,,113,,2,,16.17,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Buntlines,,,400,450
1384,22-20 guns,FORE TOPMAST,Leechlines,ALBERETTO DI PARROCCHETTO — Caricascotte/leechlines del parrocchetto,,113,,1.50,,12.13,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Leechlines,,,400,450
1385,22-20 guns,FORE TOPMAST,Bowlines,ALBERETTO DI PARROCCHETTO — Boline del parrocchetto,,113,,2.50,,20.21,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Bowlines,,,400,450
1386,22-20 guns,FORE TOPMAST,Sheets,ALBERETTO DI PARROCCHETTO — Scotte del parrocchetto,,113,,4.50,,36.38,113-ShipOf22and20Guns.jpg,FORE TOPMAST — Sheets,,,400,450
1387,22-20 guns,MAIN MAST,"Shrouds, cabled fine",ALBERO MAESTRO — Sartie maestre,,114,,7,,56.60,114-ShipOf22and20Guns.jpg,"MAIN MAST — Shrouds, cabled fine",,,400,450
1388,22-20 guns,MAIN MAST,Ratling,ALBERO MAESTRO — Griselle maestre,,114,,1.50,,12.13,114-ShipOf22and20Guns.jpg,MAIN MAST — Ratling,,,400,450
1389,22-20 guns,MAIN MAST,"Stay, cabled 4 strands fine",ALBERO MAESTRO — Strallo maestro,,114,,10,,80.85,114-ShipOf22and20Guns.jpg,"MAIN MAST — Stay, cabled 4 strands fine",,,400,450
1390,22-20 guns,MAIN MAST,"Preventer stay, cabled 4 strands fine",ALBERO MAESTRO — Controstrallo maestro,,114,,7.50,,60.64,114-ShipOf22and20Guns.jpg,"MAIN MAST — Preventer stay, cabled 4 strands fine",,,400,450
1391,22-20 guns,MAIN MAST,Catharpin legs,ALBERO MAESTRO — Catarpine maestre,,114,,4.50,,36.38,114-ShipOf22and20Guns.jpg,MAIN MAST — Catharpin legs,,,400,450
1392,22-20 guns,MAIN MAST,Jeers — tye,ALBERO MAESTRO — Jeers/drizza del pennone maestro,,114,,7.50,,60.64,114-ShipOf22and20Guns.jpg,MAIN MAST — Jeers — tye,,,400,450
1393,22-20 guns,MAIN MAST,Yard tackle pendants,ALBERO MAESTRO — Pendenti dei paranchi del pennone maestro,,114,,5,,40.43,114-ShipOf22and20Guns.jpg,MAIN MAST — Yard tackle pendants,,,400,450
1394,22-20 guns,MAIN MAST,Braces,ALBERO MAESTRO — Bracci del pennone maestro,,114,,3,,24.26,114-ShipOf22and20Guns.jpg,MAIN MAST — Braces,,,400,450
1395,22-20 guns,MAIN MAST,Brace pendants,ALBERO MAESTRO — Pendenti dei bracci maestri,,114,,4,,32.34,114-ShipOf22and20Guns.jpg,MAIN MAST — Brace pendants,,,400,450
1396,22-20 guns,MAIN MAST,Lifts,ALBERO MAESTRO — Amantigli del pennone maestro,,114,,3.50,,28.30,114-ShipOf22and20Guns.jpg,MAIN MAST — Lifts,,,400,450
1397,22-20 guns,MAIN COURSE,Clew-garnets,VELA MAESTRA — Caricascotte della maestra,,115,,3,,24.26,115-ShipOf22and20Guns.jpg,MAIN COURSE — Clew-garnets,,,400,450
1398,22-20 guns,MAIN COURSE,Buntline legs,VELA MAESTRA — Caricaboline della maestra,,115,,2,,16.17,115-ShipOf22and20Guns.jpg,MAIN COURSE — Buntline legs,,,400,450
1399,22-20 guns,MAIN COURSE,Leechline legs,VELA MAESTRA — Leechlines della maestra,,115,,2,,16.17,115-ShipOf22and20Guns.jpg,MAIN COURSE — Leechline legs,,,400,450
1400,22-20 guns,MAIN COURSE,Slablines,VELA MAESTRA — Slablines della maestra,,115,,1.50,,12.13,115-ShipOf22and20Guns.jpg,MAIN COURSE — Slablines,,,400,450
1401,22-20 guns,MAIN COURSE,Bowlines,VELA MAESTRA — Boline della maestra,,115,,3,,24.26,115-ShipOf22and20Guns.jpg,MAIN COURSE — Bowlines,,,400,450
1402,22-20 guns,MAIN COURSE,"Sheets, cabled",VELA MAESTRA — Scotte della maestra,,115,,4.50,,36.38,115-ShipOf22and20Guns.jpg,"MAIN COURSE — Sheets, cabled",,,400,450
1403,22-20 guns,MAIN COURSE,"Tacks, taper and cabled",VELA MAESTRA — Mure della maestra,,115,,5.50,,44.47,115-ShipOf22and20Guns.jpg,"MAIN COURSE — Tacks, taper and cabled",,,400,450
1404,22-20 guns,MAIN TOPMAST,Burton pendants,ALBERETTO DI GABBIA MAESTRA — Pendenti Burton di gabbia maestra,,115,,4,,32.34,115-ShipOf22and20Guns.jpg,MAIN TOPMAST — Burton pendants,,,400,450
1405,22-20 guns,MAIN TOPMAST,"Shrouds, fine",ALBERETTO DI GABBIA MAESTRA — Sartie di gabbia maestra,,115,,5,,40.43,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Shrouds, fine",,,400,450
1406,22-20 guns,MAIN TOPMAST,Ratling,ALBERETTO DI GABBIA MAESTRA — Griselle di gabbia maestra,,115,,1,,8.09,115-ShipOf22and20Guns.jpg,MAIN TOPMAST — Ratling,,,400,450
1407,22-20 guns,MAIN TOPMAST,"Standing backstays, fine",ALBERETTO DI GABBIA MAESTRA — Paterazzi fissi di gabbia maestra,,115,,5,,40.43,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Standing backstays, fine",,,400,450
1408,22-20 guns,MAIN TOPMAST,Breast backstay runners,ALBERETTO DI GABBIA MAESTRA — Corridori paterazzi laterali di gabbia,,115,,3.50,,28.30,115-ShipOf22and20Guns.jpg,MAIN TOPMAST — Breast backstay runners,,,400,450
1409,22-20 guns,MAIN TOPMAST,"Stay, cabled 4 strands fine",ALBERETTO DI GABBIA MAESTRA — Strallo di gabbia maestra,,115,,5,,40.43,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Stay, cabled 4 strands fine",,,400,450
1410,22-20 guns,MAIN TOPMAST,"Preventer stay, cabled 4 strands fine",ALBERETTO DI GABBIA MAESTRA — Controstrallo di gabbia maestra,,115,,4.50,,36.38,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Preventer stay, cabled 4 strands fine",,,400,450
1411,22-20 guns,MAIN TOPMAST,"Shifting backstays, fine",ALBERETTO DI GABBIA MAESTRA — Paterazzi volanti di gabbia maestra,,115,,5,,40.43,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Shifting backstays, fine",,,400,450
1412,22-20 guns,MAIN TOPMAST,"Futtock shrouds, fine",ALBERETTO DI GABBIA MAESTRA — Sartie di coffa di gabbia maestra,,115,,5,,40.43,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Futtock shrouds, fine",,,400,450
1413,22-20 guns,MAIN TOPMAST,"Top rope pendants, fine",ALBERETTO DI GABBIA MAESTRA — Pendenti top-rope di gabbia maestra,,115,,5.50,,44.47,115-ShipOf22and20Guns.jpg,"MAIN TOPMAST — Top rope pendants, fine",,,400,450
1414,22-20 guns,MAIN TOPGALLANT,Shrouds,ALBERETTO DI VELACCIO MAESTRO — Sartie di velaccio maestro,,116,,3,,24.26,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Shrouds,,,400,450
1415,22-20 guns,MAIN TOPGALLANT,Standing backstays,ALBERETTO DI VELACCIO MAESTRO — Paterazzi fissi di velaccio maestro,,116,,3,,24.26,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Standing backstays,,,400,450
1416,22-20 guns,MAIN TOPGALLANT,"Stay, cabled 4 strands",ALBERETTO DI VELACCIO MAESTRO — Strallo di velaccio maestro,,116,,3.50,,28.30,116-ShipOf22and20Guns.jpg,"MAIN TOPGALLANT — Stay, cabled 4 strands",,,400,450
1417,22-20 guns,MAIN TOPGALLANT,Tye,ALBERETTO DI VELACCIO MAESTRO — Tye/drizza del velaccio maestro,,116,,2.50,,20.21,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Tye,,,400,450
1418,22-20 guns,MAIN TOPGALLANT,Braces,ALBERETTO DI VELACCIO MAESTRO — Bracci del velaccio maestro,,116,,1.50,,12.13,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Braces,,,400,450
1419,22-20 guns,MAIN TOPGALLANT,"Lifts, single",ALBERETTO DI VELACCIO MAESTRO — Amantigli del velaccio maestro,,116,,2.50,,20.21,116-ShipOf22and20Guns.jpg,"MAIN TOPGALLANT — Lifts, single",,,400,450
1420,22-20 guns,MAIN TOPGALLANT,Clewlines,ALBERETTO DI VELACCIO MAESTRO — Imbrogli del velaccio maestro,,116,,1.50,,12.13,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Clewlines,,,400,450
1421,22-20 guns,MAIN TOPGALLANT,Bowlines,ALBERETTO DI VELACCIO MAESTRO — Boline del velaccio maestro,,116,,1.50,,12.13,116-ShipOf22and20Guns.jpg,MAIN TOPGALLANT — Bowlines,,,400,450
1422,22-20 guns,MIZEN MAST,"Shrouds, fine",ALBERO DI MEZZANA — Sartie di mezzana,,117,,4.50,,36.38,117-ShipOf22and20Guns.jpg,"MIZEN MAST — Shrouds, fine",,,400,450
1423,22-20 guns,MIZEN MAST,Ratling,ALBERO DI MEZZANA — Griselle di mezzana,,117,,1,,8.09,117-ShipOf22and20Guns.jpg,MIZEN MAST — Ratling,,,400,450
1424,22-20 guns,MIZEN MAST,"Stay, cabled 4 strands fine",ALBERO DI MEZZANA — Strallo di mezzana,,117,,5,,40.43,117-ShipOf22and20Guns.jpg,"MIZEN MAST — Stay, cabled 4 strands fine",,,400,450
1425,22-20 guns,MIZEN MAST,Jeers,ALBERO DI MEZZANA — Jeers della mezzana,,117,,4,,32.34,117-ShipOf22and20Guns.jpg,MIZEN MAST — Jeers,,,400,450
1426,22-20 guns,MIZEN MAST,Vang pendants,ALBERO DI MEZZANA — Pendenti dei vang della mezzana,,117,,3,,24.26,117-ShipOf22and20Guns.jpg,MIZEN MAST — Vang pendants,,,400,450
1427,22-20 guns,MIZEN MAST,Bowlines,ALBERO DI MEZZANA — Boline della mezzana,,117,,2.50,,20.21,117-ShipOf22and20Guns.jpg,MIZEN MAST — Bowlines,,,400,450
1428,22-20 guns,CROSS-JACK YARD,Braces,VERGASECCA — Bracci della vergasecca,,117,,2,,16.17,117-ShipOf22and20Guns.jpg,CROSS-JACK YARD — Braces,,,400,450
1429,22-20 guns,CROSS-JACK YARD,"Lifts, running",VERGASECCA — Amantigli della vergasecca,,117,,2,,16.17,117-ShipOf22and20Guns.jpg,"CROSS-JACK YARD — Lifts, running",,,400,450
1430,22-20 guns,MIZEN TOPMAST,"Shrouds, fine",ALBERETTO DI CONTROMEZZANA — Sartie di contromezzana,,117,,3,,24.26,117-ShipOf22and20Guns.jpg,"MIZEN TOPMAST — Shrouds, fine",,,400,450
1431,22-20 guns,MIZEN TOPMAST,Ratling,ALBERETTO DI CONTROMEZZANA — Griselle di contromezzana,,117,,1,,8.09,117-ShipOf22and20Guns.jpg,MIZEN TOPMAST — Ratling,,,400,450
1432,22-20 guns,MIZEN TOPMAST,"Standing backstays, fine",ALBERETTO DI CONTROMEZZANA — Paterazzi fissi di contromezzana,,117,,3.50,,28.30,117-ShipOf22and20Guns.jpg,"MIZEN TOPMAST — Standing backstays, fine",,,400,450
1433,22-20 guns,MIZEN TOPMAST,"Stay, cabled 4 strands fine",ALBERETTO DI CONTROMEZZANA — Strallo di contromezzana,,117,,4,,32.34,117-ShipOf22and20Guns.jpg,"MIZEN TOPMAST — Stay, cabled 4 strands fine",,,400,450
1434,22-20 guns,MIZEN TOPGALLANT,Shrouds,ALBERETTO DI BELVEDERE — Sartie di belvedere,,118,,2,,16.17,118-ShipOf22and20Guns.jpg,MIZEN TOPGALLANT — Shrouds,,,400,450
1435,22-20 guns,MIZEN TOPGALLANT,Backstays,ALBERETTO DI BELVEDERE — Paterazzi di belvedere,,118,,2,,16.17,118-ShipOf22and20Guns.jpg,MIZEN TOPGALLANT — Backstays,,,400,450
1436,22-20 guns,MIZEN TOPGALLANT,Stay,ALBERETTO DI BELVEDERE — Strallo di belvedere,,118,,2.50,,20.21,118-ShipOf22and20Guns.jpg,MIZEN TOPGALLANT — Stay,,,400,450
1437,22-20 guns,MIZEN TOPGALLANT,Tye,ALBERETTO DI BELVEDERE — Tye/drizza di belvedere,,118,,2,,16.17,118-ShipOf22and20Guns.jpg,MIZEN TOPGALLANT — Tye,,,400,450
1438,22-20 guns,NECESSARY ROPES,"Viol, cabled",CORDAMI DI SERVIZIO — Viol / grande cavo di tonneggio,,118,,,,64.68,118-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Viol, cabled",,Circonferenza non leggibile con sufficiente certezza dalla tavola p.118; nessuna interpolazione. | Ø dedotto dalle classi Steel contigue; circonferenza originale non ricostruita.,400,450
1439,22-20 guns,NECESSARY ROPES,Winding tackle pendant,CORDAMI DI SERVIZIO — Pendante del paranco di tonneggio,,118,,7.50,,60.64,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Winding tackle pendant,,,400,450
1440,22-20 guns,NECESSARY ROPES,Cat falls,CORDAMI DI SERVIZIO — Cavi di caponatura dell'ancora,,118,,3.50,,28.30,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Cat falls,,,400,450
1441,22-20 guns,NECESSARY ROPES,Fish tackle pendant,CORDAMI DI SERVIZIO — Pendante del paranco di pescaggio dell'ancora,,118,,6,,48.51,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Fish tackle pendant,,,400,450
1442,22-20 guns,NECESSARY ROPES,Fish tackle fall,CORDAMI DI SERVIZIO — Corrente del paranco di pescaggio dell'ancora,,118,,3,,24.26,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Fish tackle fall,,,400,450
1443,22-20 guns,NECESSARY ROPES,Anchor stock tackle fall,CORDAMI DI SERVIZIO — Corrente paranco del ceppo d'ancora,,118,,2.50,,20.21,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Anchor stock tackle fall,,,400,450
1444,22-20 guns,NECESSARY ROPES,Bill pendant,CORDAMI DI SERVIZIO — Pendante Bill,,118,,4,,32.34,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Bill pendant,,,400,450
1445,22-20 guns,NECESSARY ROPES,Stoppers — sheet/best/small bower/spare,CORDAMI DI SERVIZIO — Bozze delle ancore principali,,118,,5.50,,44.47,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Stoppers — sheet/best/small bower/spare,,,400,450
1446,22-20 guns,NECESSARY ROPES,"Wing, cabled",CORDAMI DI SERVIZIO — Cavo wing,,118,,5.50,,44.47,118-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Wing, cabled",,,400,450
1447,22-20 guns,NECESSARY ROPES,Dog,CORDAMI DI SERVIZIO — Cavo dog,,118,,5.50,,44.47,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Dog,,,400,450
1448,22-20 guns,NECESSARY ROPES,"Stream anchor, cabled",CORDAMI DI SERVIZIO — Gomena dell'ancora di corrente,,118,,4,,32.34,118-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Stream anchor, cabled",,,400,450
1449,22-20 guns,NECESSARY ROPES,Kedge,CORDAMI DI SERVIZIO — Gomena dell'ancorotto,,118,,3,,24.26,118-ShipOf22and20Guns.jpg,NECESSARY ROPES — Kedge,,,400,450
1450,22-20 guns,NECESSARY ROPES,"Deck & bit, cabled",CORDAMI DI SERVIZIO — Cavi di coperta e bitte,,118,,7.50,,60.64,118-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Deck & bit, cabled",,,400,450
1451,22-20 guns,NECESSARY ROPES,Shank painters — sheet anchor,CORDAMI DI SERVIZIO — Shank painter dell'ancora di posta,,119,,4.50,,36.38,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Shank painters — sheet anchor,,,400,450
1452,22-20 guns,NECESSARY ROPES,Shank painters — best bower,CORDAMI DI SERVIZIO — Shank painter best bower,,119,,5,,40.43,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Shank painters — best bower,,,400,450
1453,22-20 guns,NECESSARY ROPES,Shank painters — small bower,CORDAMI DI SERVIZIO — Shank painter small bower,,119,,5,,40.43,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Shank painters — small bower,,,400,450
1454,22-20 guns,NECESSARY ROPES,Shank painters — spare,CORDAMI DI SERVIZIO — Shank painter di rispetto,,119,,5,,40.43,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Shank painters — spare,,,400,450
1455,22-20 guns,NECESSARY ROPES,Buoy ropes — sheet anchor,CORDAMI DI SERVIZIO — Cima boa dell'ancora di posta,,119,,4.50,,36.38,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Buoy ropes — sheet anchor,,,400,450
1456,22-20 guns,NECESSARY ROPES,Buoy ropes — best bower,CORDAMI DI SERVIZIO — Cima boa best bower,,119,,4.50,,36.38,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Buoy ropes — best bower,,,400,450
1457,22-20 guns,NECESSARY ROPES,Buoy ropes — small bower,CORDAMI DI SERVIZIO — Cima boa small bower,,119,,4.50,,36.38,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Buoy ropes — small bower,,,400,450
1458,22-20 guns,NECESSARY ROPES,"Stream anchor, cabled",CORDAMI DI SERVIZIO — Gomena ancora di corrente,,119,,3,,24.26,119-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Stream anchor, cabled",,,400,450
1459,22-20 guns,NECESSARY ROPES,"Kedge, cabled",CORDAMI DI SERVIZIO — Gomena ancorotto,,119,,3,,24.26,119-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Kedge, cabled",,,400,450
1460,22-20 guns,NECESSARY ROPES,"Rudder pendants, cabled",CORDAMI DI SERVIZIO — Pendenti del timone,,119,,4.50,,36.38,119-ShipOf22and20Guns.jpg,"NECESSARY ROPES — Rudder pendants, cabled",,,400,450
1461,22-20 guns,NECESSARY ROPES,Gun,CORDAMI DI SERVIZIO — Cordame per cannone (voce Steel 'Gun'),,119,,5,,40.43,119-ShipOf22and20Guns.jpg,NECESSARY ROPES — Gun,,,400,450
1462,22-20 guns,LONGBOAT,Burton pendants,LANCIA — Pendenti Burton della lancia,,119,,3,,24.26,119-ShipOf22and20Guns.jpg,LONGBOAT — Burton pendants,,,400,450
1463,22-20 guns,LONGBOAT,Shrouds,LANCIA — Sartie della lancia,,119,,3,,24.26,119-ShipOf22and20Guns.jpg,LONGBOAT — Shrouds,,,400,450
1464,22-20 guns,LONGBOAT,Stay,LANCIA — Strallo della lancia,,119,,3.50,,28.30,119-ShipOf22and20Guns.jpg,LONGBOAT — Stay,,,400,450
1465,22-20 guns,LONGBOAT,Tye,LANCIA — Tye della lancia,,119,,,,12.13,119-ShipOf22and20Guns.jpg,LONGBOAT — Tye,,Circonferenza non leggibile con sufficiente certezza dalla tavola p.119; nessuna interpolazione. | Ø dedotto dalle classi Steel contigue; circonferenza originale non ricostruita.,400,450
1466,22-20 guns,LONGBOAT,Main halliard,LANCIA — Drizza maestra della lancia,,119,,1.50,,12.13,119-ShipOf22and20Guns.jpg,LONGBOAT — Main halliard,,,400,450
1467,22-20 guns,LONGBOAT,"Boat-rope, cabled",LANCIA — Cavo della lancia,,119,,5,,40.43,119-ShipOf22and20Guns.jpg,"LONGBOAT — Boat-rope, cabled",,,400,450
1468,22-20 guns,PINNACE,Halliards main and fore,PINNACCIA — Drizze maestra e trinchetto della pinnaccia,,120,,1.50,,12.13,120-ShipOf22and20Guns.jpg,PINNACE — Halliards main and fore,,,400,450
1469,22-20 guns,PINNACE,Sheets,PINNACCIA — Scotte della pinnaccia,,120,,1.50,,12.13,120-ShipOf22and20Guns.jpg,PINNACE — Sheets,,,400,450
1470,22-20 guns,PINNACE,"Grapnel-rope, cabled",PINNACCIA — Gomena del grappino della pinnaccia,,120,,3.50,,28.30,120-ShipOf22and20Guns.jpg,"PINNACE — Grapnel-rope, cabled",,,400,450
1471,22-20 guns,PINNACE,Painter,PINNACCIA — Barbetta della pinnaccia,,120,,3.50,,28.30,120-ShipOf22and20Guns.jpg,PINNACE — Painter,,,400,450
1472,22-20 guns,YAWL OR CUTTER,Halliards (if cutters),IOLE / CUTTER — Drizze della iole/cutter,,120,,2,,16.17,120-ShipOf22and20Guns.jpg,YAWL OR CUTTER — Halliards (if cutters),,,400,450
1473,22-20 guns,YAWL OR CUTTER,Sheets,IOLE / CUTTER — Scotte della iole/cutter,,120,,2 / 1.5,,14.15,120-ShipOf22and20Guns.jpg,YAWL OR CUTTER — Sheets,,Steel riporta due circonferenze nella stessa voce aggregata del database.,400,450
1474,22-20 guns,YAWL OR CUTTER,"Grapnel-rope, cabled",IOLE / CUTTER — Gomena del grappino della iole/cutter,,120,,3.50,,28.30,120-ShipOf22and20Guns.jpg,"YAWL OR CUTTER — Grapnel-rope, cabled",,,400,450
1475,22-20 guns,YAWL OR CUTTER,Painter,IOLE / CUTTER — Barbetta della iole/cutter,,120,,3.50,,28.30,120-ShipOf22and20Guns.jpg,YAWL OR CUTTER — Painter,,,400,450
1476,16-14 guns,BOWSPRIT,Woolding,Cerchiatura/legatura del bompresso,,121,,2,,16.17,121-ShipOf16-14Guns.jpg,,Fallback Steel — eccezione McKay,McKay indica wooldings/gammoning tra le voci da determinare specificamente per Bounty; il valore Steel resta solo riferimento finché non si legge la schedule numerica.,280,300
1477,16-14 guns,BOWSPRIT,Gammonings,Legature (gammoning) del bompresso,,121,,4.50,,36.38,121-ShipOf16-14Guns.jpg,,Fallback Steel — eccezione McKay,McKay indica wooldings/gammoning tra le voci da determinare specificamente per Bounty; il valore Steel resta solo riferimento finché non si legge la schedule numerica.,280,300
1478,16-14 guns,BOWSPRIT,"Shrouds, fine",Briglie/sartie del bompresso,,121,,4.50,,36.38,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1479,16-14 guns,BOWSPRIT,"Bobstays, cabled fine",Stragli inferiori del bompresso (bobstays),,121,,5,,40.43,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1480,16-14 guns,SPRITSAIL,Braces,Bracci del pennone di civada,,121,,2.50,,20.21,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1481,16-14 guns,SPRITSAIL,Lifts,Amantigli del pennone di civada,,121,,2,,16.17,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1482,16-14 guns,SPRITSAIL,Halliard,Drizza del pennone di civada,,121,,2,,16.17,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1483,16-14 guns,SPRITSAIL,Clew-lines,Imbrogli della civada,,121,,1.50,,12.13,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1484,16-14 guns,SPRITSAIL,Buntlines,Caricaboline della civada,,121,,1,,8.09,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1485,16-14 guns,SPRITSAIL,"Sheets, cabled single",Scotte della civada,,121,,3,,24.26,121-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1486,16-14 guns,FORE MAST,"Shrouds, cabled fine",Sartie di trinchetto,,122,,7,,56.60,122-ShipOf16-14Guns.jpg,,Fallback Steel — quantità/length corretti da McKay,McKay specifica 5 coppie di sartie sulla Bounty contro 7 nella base Steel; la correzione riguarda quantità/lunghezza complessiva. La circonferenza Steel resta qui come riferimento.,280,300
1487,16-14 guns,FORE MAST,Ratling,Griselle di trinchetto,,122,,1.50,,12.13,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1488,16-14 guns,FORE MAST,"Stay, cabled fine 4 strands",Strallo di trinchetto,,122,,9.50,,76.81,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1489,16-14 guns,FORE MAST,"Preventer stay, cabled 4 strands fine",Controstrallo di trinchetto,,122,,6,,48.51,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1490,16-14 guns,FORE MAST,Catharpin legs,Catarpine di trinchetto,,122,,3.50,,28.30,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1491,16-14 guns,FORE MAST,Jeers — tye,Jeers/drizza del pennone di trinchetto,,122,,7,,56.60,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1492,16-14 guns,FORE MAST,Yard tackle pendants,Pendenti dei paranchi del pennone di trinchetto,,122,,4.50,,36.38,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1493,16-14 guns,FORE MAST,Braces,Bracci del pennone di trinchetto,,122,,3.50,,28.30,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1494,16-14 guns,FORE MAST,Brace pendants,Pendenti dei bracci di trinchetto,,122,,3.50,,28.30,122-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1495,16-14 guns,FORE TOPMAST,Burton pendants,Pendenti Burton di parrocchetto,,123,,5,,40.43,123-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1496,16-14 guns,FORE TOPMAST,"Shrouds, fine",Sartie di parrocchetto,,123,,4.50,,36.38,123-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1497,16-14 guns,FORE TOPMAST,Ratling,Griselle di parrocchetto,,123,,1,,8.09,123-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1498,16-14 guns,FORE TOPMAST,"Standing backstays, fine",Paterazzi fissi di parrocchetto,,123,,4.50,,36.38,123-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
1499,16-14 guns,FORE TOPMAST,Breast backstay runners,Corridori dei paterazzi laterali di parrocchetto,,123,,3,,24.26,123-ShipOf16-14Guns.jpg,,Fallback utilizzabile,,280,300
