id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max
7605,28 guns,CROSS-JACK-YARD,Cross-jack yard - Span about the Cap,Vergasecca - Braga attorno alla testa d’albero,,97,,3,2,24.26,097-ShipOf28Guns.jpg,Span about the Cap,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7606,28 guns,CROSS-JACK-YARD,Cross-jack yard - Braces,Vergasecca - Bracci,,97,2,2,45,16.17,097-ShipOf28Guns.jpg,Braces,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7607,28 guns,CROSS-JACK-YARD,Cross-jack yard - Braces - Pendants,Vergasecca - Bracci - Pendenti,,97,2,2.5,5,20.21,097-ShipOf28Guns.jpg,Braces,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7608,28 guns,CROSS-JACK-YARD,Cross-jack yard - Braces - Strapping,Vergasecca - Bracci - Stroppatura,,97,,2,2,16.17,097-ShipOf28Guns.jpg,Braces,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7609,28 guns,CROSS-JACK-YARD,Cross-jack yard - Lifts Running,Vergasecca - Amantigli corrente,,97,,2,47,16.17,097-ShipOf28Guns.jpg,Lifts,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7610,28 guns,CROSS-JACK-YARD,Cross-jack yard - Lifts - Strapping,Vergasecca - Amantigli - Stroppatura,,97,,2,,16.17,097-ShipOf28Guns.jpg,Lifts,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7611,28 guns,CROSS-JACK-YARD,Cross-jack yard - Slings,Vergasecca - Stroppi,,97,,3,2,24.26,097-ShipOf28Guns.jpg,Slings,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7612,28 guns,CROSS-JACK-YARD,Cross-jack yard - Slings - Lashing,Vergasecca - Stroppi - legatura,,97,,1,,8.09,097-ShipOf28Guns.jpg,Slings,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.60. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7613,28 guns,MIZEN-TOP-MAST,Mizen topmast - Shrouds fine,Alberetto di contromezzana - Sartie fini,,97,3,3.5,32,28.3,097-ShipOf28Guns.jpg,Shrouds,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7614,28 guns,MIZEN-TOP-MAST,Mizen topmast - Standing Backstays fine,Alberetto di contromezzana - Paterazzi fissi fini,,97,,3,,24.26,097-ShipOf28Guns.jpg,Standing Backstays,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.56. Lunghezza non letta con sufficiente affidabilità (lettura grezza: | D).,594,594
7615,28 guns,MIZEN-TOP-MAST,"Mizen topmast - Standing Backstays - Lanyards, fine","Alberetto di contromezzana - Paterazzi fissi - Corridori, fini",,97,,2,3,16.17,097-ShipOf28Guns.jpg,Standing Backstays,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7616,28 guns,MIZEN-TOP-MAST,"Mizen topmast - Stay - cabled, 4 Strands, fine","Alberetto di contromezzana - Straglio - in cavo, 4 legnoli, fini",,97,,4,108,32.34,097-ShipOf28Guns.jpg,Stay,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7617,28 guns,MIZEN-TOP-MAST,"Mizen topmast - Stay - Lanyard, fine","Alberetto di contromezzana - Straglio - Corridore, fini",,97,,1,,8.09,097-ShipOf28Guns.jpg,Stay,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.78. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7618,28 guns,MIZEN-TOP-MAST,Mizen topmast - Stay - Collar,Alberetto di contromezzana - Straglio - Collare,,97,,3,2,24.26,097-ShipOf28Guns.jpg,Stay,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7619,28 guns,MIZEN-TOP-MAST,Mizen topmast - Shifting Backstays - fine.,Alberetto di contromezzana - Paterazzi volanti - fine.,,97,1,12,12,97.02,097-ShipOf28Guns.jpg,Shifting Backstays,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7620,28 guns,MIZEN-TOP-MAST,Mizen topmast - Futtock Shrouds - Ratling,Alberetto di contromezzana - Sartie di coffa - grisella,,98,,1,10,8.09,098-ShipOf28Guns.jpg,Futtock Shrouds,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7621,28 guns,MIZEN-TOP-MAST,Mizen topmast - Top Rope Pendants fine,Alberetto di contromezzana - Pendenti top-cima fini,,98,,4,14,32.34,098-ShipOf28Guns.jpg,Top Rope Pendants,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7622,28 guns,MIZEN-TOP-MAST,Mizen topmast - Tye - Hallyard,Alberetto di contromezzana - Tira / drizza - Drizza,,98,,2,36.5,16.17,098-ShipOf28Guns.jpg,Tye,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.78.,594,594
7623,28 guns,MIZEN-TOP-MAST,Mizen topmast - Tye - Hallyard Strapping,Alberetto di contromezzana - Tira / drizza - Drizza Stroppatura,,98,,3,,24.26,098-ShipOf28Guns.jpg,Tye,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7624,28 guns,MIZEN-TOP-MAST,Mizen topmast - Tye - Lashings,Alberetto di contromezzana - Tira / drizza - legature,,98,,4.5,3,36.38,098-ShipOf28Guns.jpg,Tye,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.45.,594,594
7625,28 guns,MIZEN-TOP-MAST,Mizen topmast - Braces,Alberetto di contromezzana - Bracci,,98,2,1,,8.09,098-ShipOf28Guns.jpg,Braces,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7626,28 guns,MIZEN-TOP-MAST,Mizen topmast - Braces - Pendants,Alberetto di contromezzana - Bracci - Pendenti,,98,2,2,3.5,16.17,098-ShipOf28Guns.jpg,Braces,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7627,28 guns,MIZEN-TOP-MAST,Mizen topmast - Lifts,Alberetto di contromezzana - Amantigli,,98,2,2.5,,20.21,098-ShipOf28Guns.jpg,Lifts,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7628,28 guns,MIZEN-TOP-MAST,Mizen topmast - Parrel Ropes,Alberetto di contromezzana - Cime della trozza,,98,,2.5,41,20.21,098-ShipOf28Guns.jpg,Parrel Ropes,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.45.,594,594
7629,28 guns,MIZEN-TOP-MAST,Mizen topmast - Clew-lines,Alberetto di contromezzana - Imbrogli,,98,2,2,0,16.17,098-ShipOf28Guns.jpg,Clew-lines,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7630,28 guns,MIZEN-TOP-MAST,Mizen topmast - Clew-lines - Strapping,Alberetto di contromezzana - Imbrogli - Stroppatura,,98,,2,4,16.17,098-ShipOf28Guns.jpg,Clew-lines,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7631,28 guns,MIZEN-TOP-MAST,Mizen topmast - Buntline,Alberetto di contromezzana - Caricabolina,,98,,4,37,32.34,098-ShipOf28Guns.jpg,Buntline,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7632,28 guns,MIZEN-TOP-MAST,Mizen topmast - Buntline - Strapping,Alberetto di contromezzana - Caricabolina - Stroppatura,,98,,0,,0,098-ShipOf28Guns.jpg,Buntline,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.40. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7633,28 guns,MIZEN-TOP-MAST,Mizen topmast - Earrings,Alberetto di contromezzana - Legature d’angolo,,98,,1,24.5,8.09,098-ShipOf28Guns.jpg,Earrings,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.48.,594,594
7634,28 guns,MIZEN-TOP-MAST,Mizen topmast - Sheets - Seizing,Alberetto di contromezzana - Scotte - Legatura,,98,,3,32,24.26,098-ShipOf28Guns.jpg,Sheets,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7635,28 guns,MIZEN-TOP-MAST,Mizen topmast - Stayfail Hallyard - Sheets,Alberetto di contromezzana - Drizza della vela di straglio - Scotte,,98,2,1.5,24.5,12.13,098-ShipOf28Guns.jpg,Stayfail Hallyard,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7636,28 guns,MIZEN-TOP-MAST,Mizen topmast - Stayfail Hallyard - Strapping,Alberetto di contromezzana - Drizza della vela di straglio - Stroppatura,,98,,1.5,1.5,12.13,098-ShipOf28Guns.jpg,Stayfail Hallyard,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.59.,594,594
7637,28 guns,MIZEN-TOP-GALL. MAST,Mizen topgallant mast - Backstays,Alberetto di belvedere - Controstragli,,98,1,2,30,16.17,098-ShipOf28Guns.jpg,Backstays,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.56.,594,594
7638,28 guns,MIZEN-TOP-GALL. MAST,Mizen topgallant mast - Bow-lines - Bridles,Alberetto di belvedere - Boline - briglie,,98,,1,2,8.09,098-ShipOf28Guns.jpg,Bow-lines,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7639,28 guns,NECESSARY ROPES,Necessary ropes - Cat Falls,Cordami di servizio - Correnti di caponatura,,98,2,6.5,,52.55,098-ShipOf28Guns.jpg,Cat Falls,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7640,28 guns,NECESSARY ROPES,Necessary ropes - Cat Falls - Lanyards,Cordami di servizio - Correnti di caponatura - Corridori,,98,2,3,,24.26,098-ShipOf28Guns.jpg,Cat Falls,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7641,28 guns,NECESSARY ROPES,Necessary ropes - Guy's Mast-Head,Cordami di servizio - Venti della testa d’albero,,98,,3.5,8,28.3,098-ShipOf28Guns.jpg,Guy's Mast-Head,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.64.,594,594
7642,28 guns,NECESSARY ROPES,Necessary ropes - Guy's Mast-Head - Fore,Cordami di servizio - Venti della testa d’albero - Fore,,98,2,6,,48.51,098-ShipOf28Guns.jpg,Guy's Mast-Head,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7643,28 guns,NECESSARY ROPES,Necessary ropes - Guy's Mast-Head - After,Cordami di servizio - Venti della testa d’albero - After,,98,,16,,129.36,098-ShipOf28Guns.jpg,Guy's Mast-Head,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.30. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7644,28 guns,NECESSARY ROPES,Necessary ropes - Fish Tackle Pendant,Cordami di servizio - Pendente del paranco di pescaggio,,98,,6.5,8.5,52.55,098-ShipOf28Guns.jpg,Fish Tackle Pendant,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.82.,594,594
7645,28 guns,NECESSARY ROPES,Necessary ropes - Fish Tackle Pendant - Fall,Cordami di servizio - Pendente del paranco di pescaggio - Corrente,,98,,3.5,0,28.3,098-ShipOf28Guns.jpg,Fish Tackle Pendant,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7646,28 guns,NECESSARY ROPES,Necessary ropes - Fish Tackle Pendant - Strapping — lower,Cordami di servizio - Pendente del paranco di pescaggio - Stroppatura — inferiore,,98,,4,9,32.34,098-ShipOf28Guns.jpg,Fish Tackle Pendant,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7647,28 guns,NECESSARY ROPES,Necessary ropes - Fish Tackle Pendant - Seizing — lower,Cordami di servizio - Pendente del paranco di pescaggio - Legatura — inferiore,,98,,1.5,,12.13,098-ShipOf28Guns.jpg,Fish Tackle Pendant,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.77. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7648,28 guns,NECESSARY ROPES,Necessary ropes - Fish Tackle Pendant - Lanyard,Cordami di servizio - Pendente del paranco di pescaggio - Corridore,,98,,1.5,,12.13,098-ShipOf28Guns.jpg,Fish Tackle Pendant,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.73. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7649,28 guns,NECESSARY ROPES,Necessary ropes - Stoppers - Seizings,Cordami di servizio - Bozze - Legature,,98,,4,,32.34,098-ShipOf28Guns.jpg,Stoppers,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7650,28 guns,NECESSARY ROPES,Necessary ropes - Wing - cabled.,Cordami di servizio - Cavo Gomene di riserva - in cavo.,,98,2,6,14,48.51,098-ShipOf28Guns.jpg,Wing,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7651,28 guns,NECESSARY ROPES,Necessary ropes - Deck & Bit - Lanyards.,Cordami di servizio - Cavi di coperta e bitte - Corridori.,,98,10,2.5,,20.21,098-ShipOf28Guns.jpg,Deck & Bit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.45. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7652,28 guns,NECESSARY ROPES,Necessary ropes - Deck & Bit - Seizing — upper,Cordami di servizio - Cavi di coperta e bitte - Legatura — superiore,,98,,1,,8.09,098-ShipOf28Guns.jpg,Deck & Bit,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.53. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7653,28 guns,NECESSARY ROPES,Necessary ropes - Stopper Preventer - Ditto,Cordami di servizio - Bozze di riserva - Come sopra,,99,,7,35,56.6,099-ShipOf28Guns.jpg,Stopper Preventer,,circonferenza integrata da nuova rilettura OCR assistita della scansione; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7654,28 guns,NECESSARY ROPES,Necessary ropes - Shank Painters - Small Bower,Cordami di servizio - Cime del fuso dell’ancora - Ancora di posta secondaria,,99,2,5.5,6,44.47,099-ShipOf28Guns.jpg,Shank Painters,,lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7655,28 guns,NECESSARY ROPES,"Necessary ropes - Shank Painters - Spare, Cabled","Cordami di servizio - Cime del fuso dell’ancora - di rispetto, in cavo",,99,2,5.5,9,44.47,099-ShipOf28Guns.jpg,Shank Painters,,lunghezza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7656,28 guns,NECESSARY ROPES,Necessary ropes - Shank Painters - Seizing,Cordami di servizio - Cime del fuso dell’ancora - Legatura,,99,,2,16,16.17,099-ShipOf28Guns.jpg,Shank Painters,,lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7657,28 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Sheet Anchor, cabled","Cordami di servizio - Cime delle boe - Ancora di speranza, in cavo",,99,,5.5,,44.47,099-ShipOf28Guns.jpg,Ropes Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: |).,594,594
7658,28 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Best Bower, cabled","Cordami di servizio - Cime delle boe - Ancora di posta principale, in cavo",,99,,5.5,,44.47,099-ShipOf28Guns.jpg,Ropes Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.62. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7659,28 guns,NECESSARY ROPES,"Necessary ropes - Ropes Buoy - Small Bower, cabled","Cordami di servizio - Cime delle boe - Ancora di posta secondaria, in cavo",,99,,5,34,40.43,099-ShipOf28Guns.jpg,Ropes Buoy,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7660,28 guns,NECESSARY ROPES,Necessary ropes - Ropes Buoy - Seizing,Cordami di servizio - Cime delle boe - Legatura,,99,,2.5,,20.21,099-ShipOf28Guns.jpg,Ropes Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.50. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7661,28 guns,NECESSARY ROPES,Necessary ropes - Buckets,Cordami di servizio - Secchi,,99,,6.5,,52.55,099-ShipOf28Guns.jpg,Buckets,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.33. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7662,28 guns,NECESSARY ROPES,Necessary ropes - Swab - . — worn,Cordami di servizio - tampone - . — fasciato,,99,3,3.5,,28.3,099-ShipOf28Guns.jpg,Swab,,circonferenza riconfermata nella nuova rilettura OCR. Nessuna stima o interpolazione.,594,594
7663,28 guns,NECESSARY ROPES,Necessary ropes - Entering - .,Cordami di servizio - Cime d’imbarco - .,,99,6,1.5,,12.13,099-ShipOf28Guns.jpg,Entering,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7664,28 guns,NECESSARY ROPES,Necessary ropes - Wheel or Tiller - White,Cordami di servizio - Ruota o barra del timone - bianco,,99,,3,18,24.26,099-ShipOf28Guns.jpg,Wheel or Tiller,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7665,28 guns,NECESSARY ROPES,Necessary ropes - Puddening of Anchors - worn — lower,Cordami di servizio - Fasciatura delle ancore - fasciato — inferiore,,99,,3.5,23,28.3,099-ShipOf28Guns.jpg,Puddening of Anchors,,circonferenza riconfermata nella nuova rilettura OCR; lunghezza integrata da nuova rilettura OCR assistita della scansione. Nessuna stima o interpolazione.,594,594
7666,28 guns,NECESSARY ROPES,Necessary ropes - Puddening of Anchors - Seizings,Cordami di servizio - Fasciatura delle ancore - Legature,,99,,1.5,,12.13,099-ShipOf28Guns.jpg,Puddening of Anchors,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.38. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7667,28 guns,NECESSARY ROPES,Necessary ropes - Slings Buoy,Cordami di servizio - Stroppi delle boe,,99,4,3.5,,28.3,099-ShipOf28Guns.jpg,Slings Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 1.00. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
7668,28 guns,NECESSARY ROPES,"Necessary ropes - Slings Buoy - Lanyards, 3 — worn","Cordami di servizio - Stroppi delle boe - Corridori, 3 — fasciato",,99,3,2.5,,20.21,099-ShipOf28Guns.jpg,Slings Buoy,,Lettura OCR assistita dalla scansione; corrispondenza voce 0.79. Lunghezza non letta con sufficiente affidabilità (lettura grezza: —).,594,594
